gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,NumAddOnServices,HasSecuritySupport,HasStreaming,IsMonthToMonth,IsLongTermContract,IsAutoPayment,IsElectronicCheck,AvgChargePerMonth,ChargeGap,TenureGroup,TenureFlag_Short,HighMonthlyCharges,HighTotalCharges
Female,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,419.35,No,0,1,0,0,0,0,1,0,0,1,0,0,0,52.41875,60.25000000000006,0_12,1,0,0
Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,7990.05,No,1,1,1,1,1,1,6,1,1,0,1,0,0,115.79782608695652,-74.74999999999909,49_plus,0,1,1
Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.15,1402.25,No,0,0,0,0,0,0,0,0,0,0,1,1,0,24.600877192982455,49.850000000000136,49_plus,0,0,1
Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,749.35,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.214102564102564,-22.049999999999955,25_48,0,0,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,No,1,1,1,1,1,1,6,1,1,0,1,0,1,115.41301369863014,109.14999999999964,49_plus,0,1,1
Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,No,0,0,0,0,0,0,0,0,0,0,1,1,0,23.908163265306122,-30.90000000000009,25_48,0,0,0
Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,5647.95,No,1,1,1,0,1,1,5,1,1,1,0,0,1,106.56509433962263,-25.25,49_plus,0,1,1
Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.688888888888886,21.049999999999955,25_48,0,0,0
Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,7567.2,No,0,1,1,1,1,1,5,1,1,0,1,1,0,111.28235294117647,110.10000000000036,49_plus,0,1,1
Female,0,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.9,29.9,No,1,0,0,0,0,0,1,1,0,1,0,0,0,14.95,0.0,0_12,1,0,0
Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,4348.1,No,0,1,0,1,0,0,2,1,0,1,0,0,0,80.52037037037037,76.30000000000109,49_plus,0,1,1
Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,No,0,0,0,0,0,0,0,0,0,1,0,0,0,18.16857142857143,-71.30000000000007,25_48,0,0,0
Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,108.95,Yes,0,0,0,0,1,0,1,0,1,1,0,1,0,27.2375,3.3499999999999943,0_12,1,0,0
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8,Yes,0,0,0,0,1,0,1,0,1,1,0,0,1,39.4,0.0,0_12,1,1,0
Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.95,1682.4,No,0,0,1,1,1,0,3,1,1,1,0,0,0,84.12,-26.649999999999864,13_24,0,1,1
Female,1,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,6925.9,No,1,1,1,1,1,1,6,1,1,0,1,1,0,113.53934426229507,-37.100000000000364,49_plus,0,1,1
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,223.15,No,0,0,0,0,0,0,0,0,0,0,1,1,0,18.595833333333335,8.099999999999994,0_12,1,0,0
Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,5127.95,Yes,0,1,1,0,1,1,4,0,1,1,0,0,1,106.83229166666666,127.14999999999964,25_48,0,1,1
Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.4,874.8,Yes,1,0,0,0,0,0,1,1,0,1,0,0,1,46.04210526315789,-14.399999999999977,13_24,0,0,0
Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.25,6758.45,No,1,1,1,1,1,1,6,1,1,0,1,1,0,110.79426229508196,-156.55000000000018,49_plus,0,1,1
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.8,1874.3,No,0,0,0,0,0,0,0,0,0,0,1,1,0,25.675342465753424,88.69999999999982,49_plus,0,0,1
Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,791.15,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.77875,15.050000000000068,25_48,0,0,0
Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.25,4639.45,No,1,0,1,0,0,0,2,1,0,0,1,1,0,77.32416666666667,-154.30000000000018,49_plus,0,1,1
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.95,143.9,No,0,0,0,0,0,0,0,0,0,1,0,0,0,47.96666666666667,4.0,0_12,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,69.1,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,34.55,0.0,0_12,1,0,0
Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,1776.55,Yes,0,0,0,0,1,1,2,0,1,1,0,0,1,84.59761904761905,-27.450000000000045,13_24,0,1,1
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,Yes,0,0,0,0,1,1,2,0,1,1,0,1,0,76.62857142857142,-24.899999999999977,0_12,1,1,0
Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172.0,No,0,0,1,1,0,0,2,1,0,0,1,1,0,85.72222222222223,37.599999999999454,49_plus,0,1,1
Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,No,1,1,1,0,0,0,3,1,0,1,0,0,0,62.378,-31.749999999999773,13_24,0,0,1
Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,No,0,0,0,0,1,1,2,0,1,1,0,1,0,89.3970588235294,-262.5500000000002,49_plus,0,1,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,Yes,0,0,0,0,0,1,1,0,1,1,0,0,0,40.425,0.0,0_12,1,1,0
Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,82.05,4029.95,Yes,0,0,0,0,0,1,1,0,1,0,1,0,0,82.2438775510204,91.55000000000018,25_48,0,1,1
Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,No,0,1,0,1,0,1,3,1,1,0,1,0,0,69.9578947368421,-9.299999999999727,25_48,0,1,1
Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,No,0,1,1,0,0,0,2,0,0,1,0,0,0,31.962500000000002,1.849999999999966,0_12,1,0,0
Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,Yes,0,0,0,0,0,0,0,0,0,1,0,1,0,12.7875,-10.500000000000007,0_12,1,0,0
Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,No,0,0,1,0,1,1,3,0,1,1,0,1,0,91.86842105263158,18.399999999999864,13_24,0,1,1
Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,No,0,0,0,0,0,0,0,0,0,0,1,1,0,43.7421568627451,-9.150000000000091,49_plus,0,0,1
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,No,1,0,1,1,1,1,5,1,1,0,1,0,1,107.08235294117648,-48.19999999999982,49_plus,0,1,1
Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,No,1,1,0,1,0,1,4,1,1,1,0,0,0,70.68076923076923,61.450000000000045,25_48,0,1,1
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,Yes,0,0,1,0,0,0,1,0,0,1,0,0,1,49.85,-7.549999999999983,0_12,1,1,0
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,No,0,0,0,0,0,0,0,0,0,1,0,1,0,18.07,3.4000000000000057,0_12,1,0,0
Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,No,1,1,0,1,0,0,3,1,0,0,1,0,0,37.404545454545456,8.949999999999989,0_12,1,0,0
Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,No,0,0,0,0,0,0,0,0,0,0,1,1,0,18.709154929577462,-61.15000000000009,49_plus,0,0,0
Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,1,0,1,1,0,1,4,1,1,1,0,1,0,57.69500000000001,-37.299999999999955,0_12,1,0,0
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,No,0,0,0,0,0,0,0,0,0,1,0,1,0,13.690000000000001,-12.149999999999991,0_12,1,0,0
Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,No,1,0,0,0,0,0,1,1,0,1,0,0,0,41.016666666666666,21.14999999999999,0_12,1,0,0
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,39.325,0.0,0_12,1,1,0
Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,No,0,0,0,0,0,0,0,0,0,1,0,1,0,23.4175,-9.499999999999943,13_24,0,0,0
Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,No,0,0,0,0,0,0,0,0,0,1,0,1,0,21.8375,32.94999999999999,0_12,1,0,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,0.0,0_12,1,0,0
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,0,0,0,0,0,0,0,0,0,1,0,0,1,22.0,0.0,0_12,1,0,0
Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,No,0,0,0,0,0,0,0,0,0,0,1,0,0,17.235,-9.900000000000006,0_12,1,0,0
Female,0,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,139.35,Yes,1,0,0,1,0,0,2,1,0,1,0,0,0,34.8375,36.599999999999994,0_12,1,0,0
Female,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,Yes,1,0,1,1,1,1,5,1,1,1,0,0,0,53.985,13.350000000000023,0_12,1,0,0
Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,No,1,0,1,0,0,0,2,1,0,1,0,1,0,50.06666666666666,21.399999999999977,0_12,1,0,0
Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968.0,No,0,0,0,0,1,1,2,0,1,0,1,1,0,87.15789473684211,-10.400000000000546,49_plus,0,1,1
Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,No,1,0,0,0,0,0,1,1,0,1,0,0,0,52.247368421052634,-45.0,13_24,0,0,0
Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,Yes,0,0,0,0,1,1,2,0,1,1,0,0,1,94.365,4.449999999999818,49_plus,0,1,1
Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No,1,1,1,1,1,0,5,1,1,0,1,0,0,77.97887323943662,-4.0,49_plus,0,1,1
Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,No,0,1,1,1,1,1,5,1,1,0,1,1,0,106.93972602739727,27.00000000000091,49_plus,0,1,1
Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,434.1,Yes,0,0,1,0,0,0,1,0,0,1,0,0,1,62.01428571428572,-12.300000000000011,0_12,1,1,0
Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No,0,0,0,0,1,1,2,0,1,1,0,0,1,86.88333333333334,-47.69999999999982,13_24,0,1,1
Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,0,0,0,0,1,1,2,0,1,1,0,0,1,44.413333333333334,1.300000000000182,25_48,0,0,0
Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,545.2,Yes,0,1,1,0,1,1,4,0,1,1,0,0,1,77.88571428571429,-86.59999999999991,0_12,1,1,0
Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,No,0,0,1,0,1,1,3,0,1,0,1,0,1,98.38671875,-167.04999999999927,49_plus,0,1,1
Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,Yes,0,0,0,0,0,0,0,0,0,1,0,1,0,75.54117647058824,102.60000000000014,13_24,0,1,0
Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,No,0,0,1,0,0,1,2,0,1,0,1,1,0,60.75833333333333,25.84999999999991,49_plus,0,0,1
Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,No,0,0,1,0,1,0,2,0,1,1,0,0,1,40.3625,-11.199999999999989,0_12,1,0,0
Female,0,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,No,0,1,0,0,0,0,1,0,0,1,0,0,0,25.216666666666665,-7.050000000000011,0_12,1,0,0
Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,80.85625,55.0,0_12,1,1,0
Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,No,0,0,0,0,0,0,0,0,0,0,1,1,0,20.893478260869568,108.84999999999991,49_plus,0,0,1
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,No,1,0,1,1,1,1,5,1,1,0,1,1,0,108.85942028985508,-87.69999999999982,49_plus,0,1,1
Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,No,0,1,1,0,1,1,4,0,1,0,1,0,1,106.07264150943396,83.85000000000036,49_plus,0,1,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,No,1,1,0,1,1,1,5,1,1,0,1,1,0,108.4904109589041,165.39999999999964,49_plus,0,1,1
Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No,0,0,0,0,0,0,0,0,0,0,1,0,0,17.975757575757576,-24.399999999999977,25_48,0,0,0
Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,No,0,0,0,0,0,0,0,0,0,0,1,1,0,19.50205479452055,-19.950000000000045,49_plus,0,0,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,No,0,0,0,0,0,0,0,0,0,1,0,1,0,34.975,0.0,0_12,1,0,0
Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,No,1,0,0,1,0,1,3,1,1,0,1,1,0,64.2639534883721,87.94999999999982,25_48,0,0,1
Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,692.1,Yes,0,0,0,0,0,0,0,0,0,0,1,1,0,26.61923076923077,73.35000000000002,25_48,0,0,0
Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,No,1,0,0,0,0,0,1,1,0,1,0,1,0,49.96847826086957,8.050000000000182,25_48,0,0,1
Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,No,1,0,1,1,1,1,5,1,1,0,1,1,0,60.0125,43.350000000000364,25_48,0,0,1
Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,No,1,0,1,0,1,1,4,1,1,0,1,0,0,76.6263157894737,-20.449999999999818,25_48,0,1,1
Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1727.5,Yes,0,0,0,0,0,1,1,0,1,1,0,1,0,82.26190476190476,11.5,13_24,0,1,1
Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,86.6,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,17.32,-11.200000000000003,0_12,1,0,0
Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,No,1,1,1,1,1,1,6,1,1,0,1,1,0,104.7765625,-230.59999999999945,49_plus,0,1,1
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,No,0,0,0,0,1,1,2,0,1,1,0,0,0,59.4125,-34.45000000000002,0_12,1,1,0
Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,No,0,0,0,0,0,0,0,0,0,0,1,1,0,24.96044776119403,2.5499999999999545,49_plus,0,0,1
Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2979.5,Yes,0,1,1,0,1,1,4,0,1,1,0,0,1,102.74137931034483,19.90000000000009,25_48,0,1,1
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,No,0,0,0,0,0,1,1,0,1,1,0,0,1,77.30555555555556,14.149999999999977,0_12,1,1,0
Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,No,0,0,0,0,0,0,0,0,0,0,1,0,0,22.980555555555554,-74.25000000000023,49_plus,0,0,1
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.25,24.25,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,12.125,0.0,0_12,1,0,0
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No,0,0,0,0,0,0,0,0,0,0,1,1,0,25.45,50.649999999999864,49_plus,0,0,1
Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,No,1,1,0,0,0,0,2,1,0,1,0,1,0,48.53529411764706,-47.69999999999993,13_24,0,0,0
Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,No,1,1,1,1,0,0,4,1,0,0,1,0,0,95.88432835820896,48.650000000000546,49_plus,0,1,1
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,837.95,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,69.82916666666667,-3.5499999999999545,0_12,1,1,0
Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,No,1,1,1,1,1,0,5,1,1,0,1,1,0,79.35,-12.450000000000728,49_plus,0,1,1
Female,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No,1,0,0,0,0,1,2,1,1,1,0,0,1,36.75555555555556,22.80000000000001,0_12,1,0,0
Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,No,0,0,0,0,1,1,2,0,1,1,0,0,1,89.16333333333334,36.84999999999991,13_24,0,1,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,Yes,0,1,0,1,0,1,3,1,1,1,0,0,1,72.44,-11.800000000000011,0_12,1,1,0
Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,No,1,1,1,0,1,1,5,1,1,0,1,0,0,84.38098591549296,62.05000000000018,49_plus,0,1,1
Female,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,No,1,1,0,1,0,0,3,1,0,0,1,0,1,68.8943661971831,271.5,49_plus,0,0,1
Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,Yes,0,1,0,0,1,1,3,0,1,0,1,1,0,97.69272727272728,-107.89999999999964,49_plus,0,1,1
Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,Yes,1,0,0,0,0,0,1,1,0,1,0,1,0,71.32931034482759,-28.65000000000009,25_48,0,1,1
Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.482,-10.949999999999989,13_24,0,0,0
Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,No,0,1,0,0,0,1,2,0,1,0,1,1,0,59.01714285714286,-108.85000000000036,49_plus,0,0,1
Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,No,1,1,0,0,0,0,2,1,0,1,0,0,0,53.51511627906977,12.150000000000091,25_48,0,0,1
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,131.65,Yes,0,0,0,0,0,0,0,0,0,1,0,0,1,43.88333333333333,-7.549999999999983,0_12,1,0,0
Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,No,0,0,1,0,1,1,3,0,1,1,0,0,1,100.9,145.75,25_48,0,1,1
Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,No,0,1,1,1,1,1,5,1,1,0,1,1,0,106.53586956521738,-38.100000000000364,25_48,0,1,1
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,No,1,1,1,1,1,0,5,1,1,0,1,1,0,78.45821917808219,-93.75,49_plus,0,1,1
Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0525641025641,-28.350000000000023,25_48,0,0,0
