gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,NumAddOnServices,HasSecuritySupport,HasStreaming,IsMonthToMonth,IsLongTermContract,IsAutoPayment,IsElectronicCheck,AvgChargePerMonth,ChargeGap,TenureGroup,MonthlyCharges_IsMonthToMonth,MonthlyCharges_SeniorCitizen,Tenure_MonthlyCharges
Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,1,0,1,1,0,1,4,1,1,0,1,1,0,77.43943661971831,87.19999999999982,49_plus,0.0,0.0,5411.0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,0,0,0,0,0,0,0,0,0,1,0,0,0,22.475,0.0,0_12,44.95,0.0,44.95
Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,1,0,1,1,1,0,4,1,1,0,1,0,1,92.32124999999999,-33.59999999999991,25_48,0.0,0.0,3726.45
Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.9,7559.55,1,0,1,1,1,1,5,1,1,0,1,1,0,103.5554794520548,6.75,49_plus,0.0,0.0,7552.8
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,246.25,0,0,0,0,0,0,0,0,0,1,0,0,0,18.942307692307693,12.850000000000023,0_12,19.45,0.0,233.39999999999998
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,0,1,1,1,1,1,5,1,1,1,0,0,1,106.97538461538461,-160.20000000000073,49_plus,111.15,0.0,7113.6
Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,24.75,0,0,0,0,0,0,0,0,0,1,0,0,1,12.375,0.0,0_12,24.75,0.0,24.75
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,0,0,0,0,0,0,0,0,0,1,0,0,1,15.3625,0.7000000000000028,0_12,20.25,0.0,60.75
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,0,0,0,0,0,0,0,0,0,1,0,0,1,74.05416666666666,60.89999999999998,0_12,75.25,0.0,827.75
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,294.45,0,0,0,0,0,0,0,0,0,1,0,0,1,58.89,-3.3500000000000227,0_12,74.45,74.45,297.8
Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,1,1,1,1,1,1,6,1,1,0,1,1,0,63.57671232876713,0.6999999999998181,49_plus,0.0,64.45,4640.400000000001
Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,5436.45,0,0,1,0,0,0,1,0,0,0,1,0,1,75.50625,36.899999999999636,49_plus,0.0,0.0,5399.55
Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,0,0,0,0,0,0,0,0,0,1,0,0,0,20.5921875,52.89999999999998,25_48,19.55,0.0,606.0500000000001
Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,0,0,0,0,0,0,0,0,0,0,1,0,0,17.642045454545453,-49.35000000000002,25_48,0.0,0.0,825.6
Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,0,1,1,0,1,1,4,0,1,1,0,0,1,99.675,-204.19999999999982,49_plus,104.35,104.35,6782.75
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,4889.2,0,1,0,0,1,1,3,0,1,1,0,0,1,97.78399999999999,70.05000000000018,49_plus,98.35,0.0,4819.15
Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,0,0,0,0,1,0,1,0,1,0,1,0,0,54.34431818181818,-31.90000000000009,25_48,0.0,0.0,2423.05
Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,0,1,1,0,0,1,3,0,1,0,1,1,0,68.04772727272727,-8.650000000000091,13_24,0.0,71.7,1505.7
Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,0,0,0,0,0,0,0,0,0,1,0,1,0,16.554761904761904,-30.350000000000023,13_24,18.9,0.0,378.0
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,706.6,0,0,0,0,0,0,0,0,0,1,0,0,1,70.66,33.85000000000002,0_12,74.75,0.0,672.75
Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,0,0,1,0,1,1,3,0,1,1,0,0,1,97.11944444444445,-52.69999999999982,25_48,101.4,101.4,3549.0
Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,1,1,1,1,0,0,4,1,0,0,1,1,0,71.17898550724638,90.14999999999964,49_plus,0.0,0.0,4821.200000000001
Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,6143.15,0,1,0,0,1,0,2,0,1,1,0,0,1,87.75928571428571,-63.400000000000546,49_plus,89.95,89.95,6206.55
Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,0,0,0,0,1,1,2,0,1,1,0,0,1,84.58181818181818,-21.600000000000023,0_12,95.2,0.0,952.0
Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,0,0,0,0,0,0,0,0,0,0,1,1,0,20.3775,72.15000000000009,49_plus,0.0,0.0,1150.5
Male,0,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,0,0,1,0,1,1,3,0,1,0,1,0,1,43.0125,-73.04999999999995,13_24,0.0,0.0,761.25
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.15,987.95,0,0,0,1,1,0,2,1,1,1,0,0,1,82.32916666666667,-3.7000000000000455,0_12,90.15,0.0,991.6500000000001
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.5,242.05,0,0,0,0,1,0,1,0,1,1,0,0,1,60.5125,6.550000000000011,0_12,78.5,0.0,235.5
Female,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.95,2038.7,0,1,1,0,1,0,3,0,1,0,1,1,0,65.76451612903226,-29.799999999999955,25_48,0.0,0.0,2068.5
Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,1,0,0,0,0,1,2,1,1,1,0,1,0,53.21315789473684,-52.75,13_24,59.1,59.1,1063.8
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,19.65,0,0,0,0,0,0,0,0,0,0,1,0,0,9.825,0.0,0_12,0.0,0.0,19.65
Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,0,0,1,1,0,0,2,1,0,1,0,1,0,84.23085106382979,58.05000000000018,25_48,84.8,0.0,3900.7999999999997
Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,0,0,0,0,1,0,1,0,1,1,0,1,0,28.4875,9.550000000000011,0_12,34.8,0.0,104.39999999999999
Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,1,0,0,0,1,1,3,1,1,1,0,1,0,97.11060606060606,19.050000000000182,25_48,99.55,0.0,3185.6
Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,0,0,1,1,1,1,4,1,1,1,0,1,0,106.64479166666666,73.5,25_48,107.35,0.0,5045.45
Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,0,1,1,0,1,1,4,0,1,0,1,1,0,103.08203125,-5.149999999999636,49_plus,0.0,0.0,6602.4
Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,1,0,1,0,1,1,4,1,1,0,1,1,0,101.66052631578947,-60.150000000000546,49_plus,0.0,104.55,5854.8
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,0,0,1,0,1,1,3,0,1,1,0,0,1,47.2,0.0,0_12,94.4,0.0,94.4
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8297.5,1,1,1,1,1,1,6,1,1,0,1,1,0,115.24305555555556,57.95000000000073,49_plus,0.0,0.0,8239.55
Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.6,0,0,0,0,1,0,1,0,1,1,0,0,1,76.68888888888888,-106.90000000000009,25_48,83.75,0.0,2177.5
Female,1,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,1096.6,0,1,0,0,0,1,2,0,1,0,1,0,1,37.813793103448276,1.7999999999999545,25_48,0.0,39.1,1094.8
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.0,0.0,0_12,70.0,0.0,70.0
Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,0,0,0,1,0,0,1,1,0,1,0,1,0,24.625,0.0,0_12,49.25,49.25,49.25
Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,0,0,0,0,1,0,1,0,1,1,0,1,0,51.14545454545455,-21.40000000000009,13_24,54.6,0.0,1146.6000000000001
Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,6703.5,0,1,0,1,1,1,4,1,1,0,1,1,0,106.4047619047619,128.40000000000055,49_plus,0.0,0.0,6575.099999999999
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.45,6921.7,1,1,0,0,0,1,3,1,1,0,1,1,0,94.81780821917808,121.29999999999927,49_plus,0.0,0.0,6800.400000000001
Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,328.95,0,0,0,1,1,0,2,1,1,1,0,0,0,32.894999999999996,-36.89999999999998,0_12,40.65,0.0,365.84999999999997
Female,1,No,No,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.85,2751.0,0,1,0,1,1,0,3,1,1,1,0,0,1,42.323076923076925,-55.40000000000009,49_plus,43.85,43.85,2806.4
Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,1022.95,0,0,0,0,0,0,0,0,0,0,1,0,0,19.300943396226415,-50.84999999999991,49_plus,0.0,0.0,1073.8
Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,0,1,0,1,1,0,3,1,1,1,0,0,1,93.84479166666667,37.20000000000073,25_48,95.05,95.05,4467.349999999999
Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,6144.55,1,1,1,0,1,1,5,1,1,0,1,1,0,104.14491525423729,-203.55000000000018,49_plus,0.0,0.0,6348.1
Male,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,0,1,1,0,1,1,4,0,1,0,1,1,0,73.39871794871796,-137.54999999999973,25_48,0.0,0.0,3000.1
Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.85,1267.05,0,0,0,0,0,0,0,0,0,0,1,1,0,19.19772727272727,-23.200000000000045,49_plus,0.0,0.0,1290.25
Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,0,1,1,0,0,1,3,0,1,1,0,1,0,91.50882352941177,26.050000000000182,13_24,95.6,0.0,1529.6
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,0,0,0,1,1,0,2,1,1,1,0,0,1,42.4,0.0,0_12,84.8,0.0,84.8
Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785.75,0,0,0,0,0,0,0,0,0,0,1,1,0,20.67763157894737,40.200000000000045,25_48,0.0,0.0,745.55
Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,0,1,1,0,1,1,4,0,1,1,0,0,1,97.35833333333333,21.850000000000136,13_24,101.8,101.8,1730.6
Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5812.6,0,0,1,0,1,1,3,0,1,1,0,0,1,98.51864406779661,88.0,49_plus,98.7,98.7,5724.6
Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,0,0,0,0,0,0,0,0,0,0,1,0,0,18.326666666666664,-42.05000000000018,49_plus,0.0,0.0,1141.65
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,0,0,0,0,0,0,0,0,0,1,0,0,0,35.45,0.0,0_12,70.9,0.0,70.9
Female,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,5150.55,1,1,0,1,1,1,5,1,1,0,1,0,1,81.7547619047619,-116.35000000000036,49_plus,0.0,0.0,5266.900000000001
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,0,0,0,0,0,0,0,0,0,1,0,0,0,62.1625,7.999999999999943,0_12,69.9,0.0,489.30000000000007
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,1,1,0,0,0,1,3,1,1,0,1,1,0,68.2601851851852,-8.050000000000182,49_plus,0.0,0.0,3694.1000000000004
Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.15,7365.3,0,1,0,1,1,1,4,1,1,0,1,1,0,102.29583333333333,-29.350000000000364,49_plus,0.0,0.0,7394.650000000001
Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.7,5878.9,1,1,1,1,1,1,6,1,1,0,1,0,0,83.9842857142857,34.599999999999454,49_plus,0.0,0.0,5844.3
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,0,0,0,0,0,0,0,0,0,0,1,1,0,20.011643835616436,13.649999999999864,49_plus,0.0,0.0,1447.2
Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,0,0,0,0,0,0,0,0,0,0,1,1,0,20.59285714285714,29.450000000000045,49_plus,0.0,0.0,1267.8999999999999
Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,1,0,0,0,1,0,2,1,1,0,1,0,0,58.37950819672131,-26.84999999999991,49_plus,0.0,0.0,3588.0
Male,0,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.95,547.8,1,0,0,1,0,1,3,1,1,1,0,0,0,54.779999999999994,-36.750000000000114,0_12,64.95,0.0,584.5500000000001
Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,89.75,0,0,0,0,0,0,0,0,0,1,0,0,1,29.916666666666668,-0.25,0_12,45.0,0.0,90.0
Male,0,No,No,46,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,0,0,1,1,0,0,2,1,0,0,1,1,0,32.72021276595744,-12.350000000000136,25_48,0.0,0.0,1550.2
Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,4116.15,0,0,0,0,1,0,1,0,1,1,0,1,0,80.70882352941176,-103.85000000000036,49_plus,84.4,0.0,4220.0
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,0,0,0,0,0,0,0,0,0,1,0,0,1,16.4875,5.3500000000000085,0_12,20.2,0.0,60.599999999999994
Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,0,0,0,0,0,0,0,0,0,0,1,1,0,19.48,24.549999999999955,25_48,0.0,0.0,754.6500000000001
Female,0,No,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.6,856.35,0,1,0,0,0,0,1,0,0,1,0,0,1,28.545,-31.050000000000068,25_48,30.6,0.0,887.4000000000001
Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,0,1,0,0,0,0,1,0,0,1,0,0,1,83.538,156.44999999999982,13_24,80.5,80.5,1932.0
Male,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463.5,0,1,0,0,0,0,1,0,0,1,0,0,1,69.69047619047619,-9.5,13_24,73.65,73.65,1473.0
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,0,0,0,0,1,1,2,0,1,1,0,0,1,79.22,14.300000000000011,0_12,95.45,95.45,381.8
Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,0,1,0,0,1,0,2,0,1,1,0,0,1,88.9109375,33.44999999999982,25_48,90.7,90.7,2811.7000000000003
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,0,0,0,0,0,1,1,0,1,1,0,0,1,40.4,0.0,0_12,80.8,0.0,80.8
Female,0,Yes,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,4103.9,0,1,1,1,1,1,5,1,1,0,1,0,1,60.35147058823529,114.04999999999973,49_plus,0.0,0.0,3989.85
Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,0,1,1,1,0,1,4,1,1,0,1,1,0,76.72391304347826,139.55000000000018,49_plus,0.0,0.0,5154.4
Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,0,0,0,0,0,1,1,0,1,1,0,1,0,75.2439393939394,-86.54999999999973,25_48,80.3,80.3,2569.6
Male,0,Yes,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.1,2049.05,0,1,1,0,0,1,3,0,1,0,1,1,0,47.65232558139535,154.85000000000014,25_48,0.0,0.0,1894.2
Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45,3687.75,1,0,0,0,0,0,1,1,0,1,0,0,0,53.44565217391305,-14.850000000000364,49_plus,54.45,0.0,3702.6000000000004
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,0,0,0,0,0,0,0,0,0,1,0,1,0,59.625,-21.75,0_12,75.9,0.0,379.5
Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.55,6038.55,1,1,0,1,0,0,3,1,0,0,1,0,1,88.80220588235295,38.70000000000073,49_plus,0.0,0.0,5999.849999999999
Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193.0,0,0,1,0,0,0,1,0,0,1,0,0,1,81.22222222222223,94.79999999999973,25_48,80.7,0.0,2098.2000000000003
Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,1,1,1,0,1,1,5,1,1,0,1,1,0,61.25731707317074,29.550000000000182,25_48,0.0,0.0,2482.0
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,390.4,0,0,0,0,0,0,0,0,0,0,1,0,0,17.745454545454546,-21.200000000000045,13_24,0.0,0.0,411.6
Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,1,1,0,1,0,0,3,1,0,1,0,1,0,37.96851851851852,15.050000000000068,25_48,38.85,0.0,1010.1
Female,0,No,No,56,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,0,0,0,0,1,1,2,0,1,1,0,1,0,44.99912280701754,53.34999999999991,49_plus,44.85,0.0,2511.6
Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,473.9,0,0,0,0,0,0,0,0,0,1,0,0,1,19.745833333333334,-5.650000000000034,13_24,20.85,0.0,479.55
Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,0,0,0,0,0,0,0,0,0,0,1,0,0,19.45357142857143,1.3000000000000114,13_24,0.0,0.0,271.05
Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.1,60.1,0,1,0,1,0,0,2,1,0,1,0,0,0,30.05,0.0,0_12,60.1,0.0,60.1
Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,0,0,0,1,1,1,3,1,1,1,0,1,0,56.35,-44.44999999999999,0_12,70.75,0.0,495.25
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,0,0,0,0,0,0,0,0,0,1,0,0,1,63.3375,-12.150000000000091,0_12,70.2,0.0,772.2
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,1,1,1,1,1,1,6,1,1,0,1,1,0,112.22739726027397,74.60000000000036,49_plus,0.0,0.0,8118.0
Male,0,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,0,0,0,1,1,0,2,1,1,0,1,1,0,37.10238095238095,-80.55000000000018,49_plus,0.0,0.0,2418.0
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,0,0,0,0,0,0,0,0,0,0,1,0,0,23.436986301369863,-117.89999999999986,49_plus,0.0,0.0,1828.8
Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,1,0,1,1,0,1,4,1,1,0,1,1,0,63.027272727272724,-42.200000000000045,0_12,0.0,0.0,735.5
Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,0,1,0,0,0,0,1,0,0,1,0,1,0,59.7625,15.250000000000028,0_12,74.6,74.6,223.79999999999998
Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,0,0,1,0,0,0,1,0,0,1,0,0,0,59.525,13.849999999999994,0_12,74.75,0.0,224.25
Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25,0,1,0,0,0,0,1,0,0,1,0,1,0,75.50833333333334,-59.100000000000364,25_48,80.15,0.0,2324.3500000000004
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,20.45,0,0,0,0,0,0,0,0,0,0,1,0,0,10.225,0.0,0_12,0.0,0.0,20.45
Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,211.95,0,0,0,0,0,0,0,0,0,0,1,0,0,17.662499999999998,-8.050000000000011,0_12,0.0,0.0,220.0
Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.0,226.55,0,0,0,0,0,0,0,0,0,1,0,0,1,20.595454545454547,-13.449999999999989,0_12,24.0,0.0,240.0
